Date,IndexName,Open,High,Low,Close,Prediction,Realized,Profitable,TTM,MaxOIStrikeCall,MaxOICall,TotalOICall,VWStrikeCall,MaxOIStrikePut,MaxOIPut,TotalOIPut,VWStrikePut,IsTTM,OICallDiff,OIPutDiff,OI_Ratio,OI_Ratio_diff,Match,MoneylessCall,MoneylessPut
2022-03-04,發行量加權股價指數,17934.4,17934.4,17710.54,17736.52,C < O,C < O,Earned,202203,18200.0,19964.0,141882.0,18750.26430414006,17000.0,25952.0,141446.0,16438.67341600328,0.0,5764.0,4012.0,0.0,0.01,1.0,-0.03,0.04
2022-03-07,發行量加權股價指數,17736.52,17736.52,17135.68,17178.69,C > O,C < O,,202203,18200.0,18574.0,145244.0,18669.444520944067,17000.0,24578.0,126778.0,16294.0368202685,0.0,3362.0,-14668.0,0.15,0.15,0.0,-0.06,0.01
2022-03-08,發行量加權股價指數,17178.69,17178.69,16764.78,16825.25,,,,202203,19000.0,19744.0,142858.0,18674.81695109829,17000.0,22966.0,125576.0,16120.214053640822,0.0,-2386.0,-1202.0,0.14,-0.009999999999999981,,-0.11,-0.01
2022-03-09,發行量加權股價指數,16825.25,17072.74,16825.25,17015.36,,,,202203,19000.0,19292.0,157800.0,18039.81115335868,17000.0,23338.0,142214.0,16045.697329376855,0.0,14942.0,16638.0,0.11,-0.030000000000000013,,-0.1,0.0
2022-03-10,發行量加權股價指數,17015.36,17478.43,17015.36,17433.2,C < O,C > O,,202203,18000.0,24668.0,187666.0,17927.122654076924,17000.0,37364.0,177068.0,16175.539340818217,0.0,29866.0,34854.0,0.06,-0.05,0.0,-0.03,0.03
2022-03-11,發行量加權股價指數,17433.2,17433.2,17239.9,17264.74,C < O,C < O,Earned,202203,17800.0,33292.0,226194.0,17882.56717684819,17000.0,34000.0,177342.0,16094.247273629484,0.0,38528.0,274.0,0.28,0.22000000000000003,1.0,-0.03,0.02
2022-03-14,發行量加權股價指數,17264.74,17363.04,17217.58,17263.04,C > O,C < O,Earned,202203,17800.0,33516.0,237968.0,17854.16694681638,17000.0,39432.0,197338.0,16223.67004834345,0.0,11774.0,19996.0,0.21,-0.07000000000000003,0.0,-0.03,0.02
2022-03-15,發行量加權股價指數,17263.04,17263.04,16911.95,16926.06,C < O,C < O,Earned,202203,17800.0,27844.0,226948.0,17489.589245113417,17000.0,28154.0,202722.0,16261.66770256805,0.0,-11020.0,5384.0,0.12,-0.09,1.0,-0.05,-0.0
2022-03-16,發行量加權股價指數,16926.06,17085.77,16808.43,16940.83,,,,202204,21100.0,9216.0,54892.0,18637.04000582963,15000.0,8748.0,50478.0,16073.846031934705,0.0,-172056.0,-152244.0,0.09,-0.03,,-0.2,0.13
2022-03-17,發行量加權股價指數,16940.83,17472.95,16940.83,17448.22,,,,202204,18000.0,11642.0,67720.0,18579.23803898405,16000.0,11220.0,67018.0,16135.217404279447,0.0,12828.0,16540.0,0.01,-0.08,,-0.03,0.09
2022-03-18,發行量加權股價指數,17448.22,17472.38,17359.5,17456.52,C < O,C > O,Earned,202204,18000.0,13940.0,76016.0,18467.733108819197,16000.0,11956.0,72066.0,16068.284627979907,0.0,8296.0,5048.0,0.05,0.04,0.0,-0.03,0.09
2022-03-21,發行量加權股價指數,17456.52,17603.99,17456.52,17560.36,C > O,C > O,Earned,202204,18000.0,15728.0,83350.0,18512.767846430714,16000.0,13480.0,77602.0,16160.439163939074,0.0,7334.0,5536.0,0.07,0.020000000000000004,1.0,-0.02,0.1
2022-03-22,發行量加權股價指數,17560.36,17573.29,17468.55,17559.71,C > O,C < O,,202204,18000.0,16628.0,89508.0,18499.559815882378,16000.0,12804.0,79048.0,16187.73150490841,0.0,6158.0,1446.0,0.13,0.06,0.0,-0.02,0.1
2022-03-23,發行量加權股價指數,17559.71,17738.69,17559.71,17731.37,C > O,C > O,Earned,202204,18000.0,17342.0,100538.0,18514.740695060573,16000.0,14146.0,89020.0,16215.237025387554,0.0,11030.0,9972.0,0.13,0.0,1.0,-0.01,0.11
2022-03-24,發行量加權股價指數,17731.37,17731.37,17603.22,17699.06,C > O,C < O,,202204,18000.0,20464.0,109028.0,18493.203580731555,16000.0,14944.0,93066.0,16218.552425160638,0.0,8490.0,4046.0,0.17,0.04000000000000001,0.0,-0.02,0.11
2022-03-25,發行量加權股價指數,17699.06,17747.13,17633.86,17676.95,C > O,C < O,,202204,18000.0,21572.0,113512.0,18488.087603072803,16000.0,14730.0,93470.0,16228.492564459184,0.0,4484.0,404.0,0.21,0.03999999999999998,0.0,-0.02,0.1
2022-03-28,發行量加權股價指數,17676.95,17676.95,17368.66,17520.01,C > O,C < O,,202204,18000.0,25120.0,119070.0,18343.377844965147,16000.0,14912.0,93428.0,16212.527293744915,0.0,5558.0,-42.0,0.27,0.060000000000000026,0.0,-0.03,0.1
2022-03-29,發行量加權股價指數,17520.01,17585.91,17493.01,17548.66,,,,202204,18000.0,26710.0,123016.0,18332.426676204723,16000.0,14990.0,97736.0,16215.650323319964,0.0,3946.0,4308.0,0.26,-0.010000000000000009,,-0.03,0.1
2022-03-30,發行量加權股價指數,17548.66,17770.07,17548.66,17740.56,C < O,C > O,,202204,18000.0,27192.0,126370.0,18397.05151539131,16000.0,15692.0,101794.0,16455.305813702184,0.0,3354.0,4058.0,0.24,-0.020000000000000018,0.0,-0.01,0.11
2022-03-31,發行量加權股價指數,17740.56,17767.81,17682.53,17693.47,C < O,C < O,Earned,202204,18000.0,28032.0,132412.0,18329.68613116636,16000.0,15720.0,105360.0,16469.56529992407,0.0,6042.0,3566.0,0.26,0.020000000000000018,1.0,-0.02,0.11
2022-04-01,發行量加權股價指數,17693.47,17693.47,17465.61,17625.59,C > O,C < O,,202204,18000.0,29798.0,139726.0,18319.0200821608,16000.0,16798.0,110738.0,16584.845310552835,0.0,7314.0,5378.0,0.26,0.0,0.0,-0.02,0.1
2022-04-06,發行量加權股價指數,17625.59,17625.59,17381.07,17522.5,C > O,C < O,,202204,18000.0,31372.0,145432.0,18298.202596402443,16000.0,17124.0,114612.0,16346.59546993334,0.0,5706.0,3874.0,0.27,0.010000000000000009,0.0,-0.03,0.1
2022-04-07,發行量加權股價指數,17522.5,17522.5,17178.63,17178.63,C > O,C < O,,202204,18000.0,29030.0,144850.0,18209.899896444596,17000.0,14926.0,112120.0,16313.048519443453,0.0,-582.0,-2492.0,0.29,0.019999999999999962,0.0,-0.05,0.01
2022-04-08,發行量加權股價指數,17178.63,17316.69,17178.63,17284.54,,,,202204,18000.0,31008.0,149450.0,18135.797925727667,17000.0,16084.0,119806.0,16208.485384705273,0.0,4600.0,7686.0,0.25,-0.03999999999999998,,-0.04,0.02
2022-04-11,發行量加權股價指數,17284.54,17316.35,17046.67,17048.37,C < O,C < O,Earned,202204,18000.0,30284.0,146816.0,17881.951558413253,16800.0,15106.0,120334.0,16166.287167384115,0.0,-2634.0,528.0,0.22,-0.03,1.0,-0.05,0.01
2022-04-12,發行量加權股價指數,17048.37,17100.85,16905.13,16990.91,,,,202204,18000.0,29546.0,148960.0,17790.16245972073,16800.0,16404.0,129654.0,16030.2343159486,0.0,2144.0,9320.0,0.15,-0.07,,-0.06,0.01
2022-04-13,發行量加權股價指數,16990.91,17333.21,16990.91,17301.65,C < O,C > O,,202204,18000.0,33108.0,179252.0,17773.562359136857,16800.0,20194.0,150982.0,16270.830959981984,0.0,30292.0,21328.0,0.19,0.04000000000000001,0.0,-0.04,0.03
2022-04-14,發行量加權股價指數,17301.65,17374.14,17245.65,17245.65,C > O,C < O,Earned,202204,18000.0,34172.0,224176.0,17744.29109271287,16800.0,22964.0,173866.0,16602.812510784166,0.0,44924.0,22884.0,0.29,0.09999999999999998,0.0,-0.04,0.03
2022-04-15,發行量加權股價指數,17245.65,17245.65,17004.18,17004.18,C > O,C < O,,202204,18000.0,32794.0,238292.0,17655.58222684773,16800.0,24414.0,178880.0,16394.20505366726,0.0,14116.0,5014.0,0.33,0.040000000000000036,0.0,-0.06,0.01
2022-04-18,發行量加權股價指數,17004.18,17004.18,16845.51,16898.87,C > O,C < O,,202204,18000.0,32066.0,247802.0,17541.689736160322,16700.0,28266.0,200816.0,16477.224922316946,0.0,9510.0,21936.0,0.23,-0.1,0.0,-0.06,0.01
2022-04-19,發行量加權股價指數,16898.87,17106.26,16898.87,16993.4,C < O,C > O,,202204,18000.0,31630.0,249700.0,17480.577092511012,16700.0,32258.0,220030.0,16583.704040358134,0.0,1898.0,19214.0,0.13,-0.1,0.0,-0.06,0.02
2022-04-20,發行量加權股價指數,16993.4,17148.88,16983.55,17148.88,,,,202205,21100.0,12434.0,69294.0,18385.118480676538,16000.0,6536.0,46422.0,16084.666752832709,0.0,-180406.0,-173608.0,0.49,0.36,,-0.19,0.07
2022-04-21,發行量加權股價指數,17148.88,17213.66,17106.37,17127.95,,,,202205,21100.0,12478.0,85290.0,18230.282565365225,15800.0,9062.0,57752.0,16229.443136168444,0.0,15996.0,11330.0,0.48,-0.010000000000000009,,-0.19,0.08
2022-04-22,發行量加權股價指數,17127.95,17127.95,16923.87,17025.09,C > O,C < O,,202205,17500.0,12740.0,90828.0,18188.37583124147,15800.0,11740.0,70566.0,16229.926593543632,0.0,5538.0,12814.0,0.29,-0.19,0.0,-0.03,0.08
2022-04-25,發行量加權股價指數,17025.09,17025.09,16579.89,16620.9,C < O,C < O,Earned,202205,21100.0,12536.0,94038.0,18079.01486633063,15800.0,14718.0,71088.0,16179.768737339635,0.0,3210.0,522.0,0.32,0.030000000000000027,1.0,-0.21,0.05
2022-04-26,發行量加權股價指數,16620.9,16729.47,16582.11,16644.79,C > O,C > O,Earned,202205,17500.0,12696.0,97570.0,17990.074818079327,15800.0,15542.0,79536.0,16022.915409374371,0.0,3532.0,8448.0,0.23,-0.09,1.0,-0.05,0.05
2022-04-27,發行量加權股價指數,16644.79,16644.79,16219.41,16303.35,C < O,C < O,Earned,202205,17500.0,13082.0,102762.0,17898.326229540104,15800.0,15262.0,77648.0,15843.7899237585,0.0,5192.0,-1888.0,0.32,0.09,1.0,-0.07,0.03
2022-04-28,發行量加權股價指數,16303.35,16455.57,16256.88,16419.38,,,,202205,17500.0,13020.0,104424.0,17785.81935187313,15800.0,14948.0,86388.0,15894.971523822753,0.0,1662.0,8740.0,0.21,-0.11000000000000001,,-0.06,0.04
2022-04-29,發行量加權股價指數,16419.38,16663.66,16419.38,16592.18,C < O,C > O,,202205,17500.0,12906.0,108258.0,17758.340261227808,15800.0,16126.0,97148.0,15944.215012146416,0.0,3834.0,10760.0,0.11,-0.09999999999999999,0.0,-0.05,0.05
2022-05-03,發行量加權股價指數,16592.18,16604.87,16465.99,16498.9,C < O,C < O,Earned,202205,17000.0,14304.0,117118.0,17706.75045680425,15800.0,16336.0,98272.0,15946.385542168675,0.0,8860.0,1124.0,0.19,0.08,1.0,-0.03,0.04
2022-05-04,發行量加權股價指數,16498.9,16617.06,16498.9,16565.83,C > O,C > O,Earned,202205,17000.0,16302.0,123576.0,17675.995338900757,15800.0,16504.0,98620.0,15873.157574528494,0.0,6458.0,348.0,0.25,0.06,1.0,-0.03,0.05
2022-05-05,發行量加權股價指數,16565.83,16783.78,16565.83,16696.12,C > O,C > O,Earned,202205,17000.0,18188.0,127848.0,17662.21137600901,15800.0,15830.0,100190.0,15941.928336161294,0.0,4272.0,1570.0,0.28,0.030000000000000027,1.0,-0.02,0.06
2022-05-06,發行量加權股價指數,16696.12,16696.12,16312.17,16408.2,C > O,C < O,,202205,17000.0,20046.0,133388.0,17478.046001139533,15500.0,14054.0,99510.0,15934.774394533213,0.0,5540.0,-680.0,0.34,0.06,0.0,-0.03,0.06
2022-05-09,發行量加權股價指數,16408.2,16408.2,16048.92,16048.92,,,,202205,17000.0,20382.0,133382.0,17376.94891364652,15800.0,12896.0,98956.0,15866.031367476455,0.0,-6.0,-554.0,0.35,0.009999999999999953,,-0.06,0.02
2022-05-10,發行量加權股價指數,16048.92,16071.5,15734.44,16061.7,,,,202205,17000.0,19940.0,134860.0,17367.69983686786,15500.0,14770.0,101340.0,15658.332346556148,0.0,1478.0,2384.0,0.33,-0.019999999999999962,,-0.06,0.04
2022-05-11,發行量加權股價指數,16061.7,16081.15,15953.27,16006.25,C < O,C < O,Earned,202205,17000.0,21040.0,154664.0,17145.044742150727,15500.0,18056.0,123174.0,15600.13963985906,0.0,19804.0,21834.0,0.26,-0.07,1.0,-0.06,0.03
2022-05-12,發行量加權股價指數,16006.25,16006.25,15616.68,15616.68,C < O,C < O,Earned,202205,16500.0,27444.0,198678.0,16485.552502038474,15500.0,23074.0,162090.0,15453.944105126782,0.0,44014.0,38916.0,0.23,-0.03,1.0,-0.05,0.01
2022-05-13,發行量加權股價指數,15616.68,15860.69,15616.68,15832.54,C > O,C > O,Earned,202205,16500.0,27122.0,200142.0,16464.24038932358,15000.0,27566.0,193146.0,15392.228676752302,0.0,1464.0,31056.0,0.04,-0.19,1.0,-0.04,0.06
2022-05-16,發行量加權股價指數,15832.54,16032.85,15832.54,15901.04,C < O,C > O,,202205,16300.0,33948.0,238168.0,16323.84619260354,15500.0,31446.0,213042.0,15442.203884680017,0.0,38026.0,19896.0,0.12,0.07999999999999999,0.0,-0.02,0.03
2022-05-17,發行量加權股價指數,15901.04,16085.85,15901.04,16056.09,C > O,C > O,Earned,202205,16200.0,38794.0,236344.0,16321.771654875944,15500.0,26124.0,211134.0,15547.91459452291,0.0,-1824.0,-1908.0,0.12,0.0,1.0,-0.01,0.04
2022-05-18,發行量加權股價指數,16056.09,16316.58,16056.09,16296.86,,,,202206,16500.0,10642.0,64682.0,17330.611298351938,15000.0,12086.0,64098.0,14886.938750039002,0.0,-171662.0,-147036.0,0.01,-0.11,,-0.01,0.09
2022-05-19,發行量加權股價指數,16296.86,16296.86,15892.73,16020.32,,,,202206,16800.0,12162.0,83528.0,17396.513743894262,15000.0,13316.0,71082.0,14808.004839481162,0.0,18846.0,6984.0,0.18,0.16999999999999998,,-0.05,0.07
2022-05-20,發行量加權股價指數,16020.32,16181.66,16020.32,16144.85,C > O,C > O,Earned,202206,16800.0,13994.0,91260.0,17289.40828402367,15000.0,14534.0,73984.0,14837.691933391003,0.0,7732.0,2902.0,0.23,0.05000000000000002,1.0,-0.04,0.08
2022-05-23,發行量加權股價指數,16144.85,16249.45,16125.45,16156.41,C > O,C > O,Earned,202206,16800.0,17996.0,103348.0,17315.491349614895,15000.0,16444.0,81672.0,14952.759819766872,0.0,12088.0,7688.0,0.27,0.04000000000000001,1.0,-0.04,0.08
2022-05-24,發行量加權股價指數,16156.41,16219.8,15963.63,15963.63,C > O,C < O,Earned,202206,16800.0,21248.0,109854.0,17232.474010960002,15000.0,17674.0,90850.0,14981.800770500826,0.0,6506.0,9178.0,0.21,-0.060000000000000026,0.0,-0.05,0.06
2022-05-25,發行量加權股價指數,15963.63,16169.18,15963.63,16104.03,C < O,C > O,,202206,16800.0,22338.0,118516.0,17190.865368389077,15000.0,21454.0,100378.0,14996.194385223855,0.0,8662.0,9528.0,0.18,-0.03,0.0,-0.04,0.07
2022-05-26,發行量加權股價指數,16104.03,16179.01,15949.61,15968.83,C < O,C < O,Earned,202206,16800.0,21914.0,123132.0,17159.986031251014,15000.0,21464.0,100894.0,15067.726524867683,0.0,4616.0,516.0,0.22,0.04000000000000001,1.0,-0.05,0.06
2022-05-27,發行量加權股價指數,15968.83,16266.22,15968.83,16266.22,C > O,C > O,Earned,202206,16800.0,22250.0,127480.0,17147.241920301225,15000.0,20788.0,104572.0,15152.038786673296,0.0,4348.0,3678.0,0.22,0.0,1.0,-0.03,0.08
2022-05-30,發行量加權股價指數,16266.22,16610.62,16266.22,16610.62,C > O,C > O,Earned,202206,16800.0,19304.0,123946.0,17178.800445355235,15000.0,20404.0,111660.0,15274.708937847035,0.0,-3534.0,7088.0,0.11,-0.11,1.0,-0.01,0.11
2022-05-31,發行量加權股價指數,16610.62,16807.77,16493.07,16807.77,,,,202206,17000.0,21402.0,126800.0,17240.605678233438,15000.0,19602.0,115974.0,15393.436459896184,0.0,2854.0,4314.0,0.09,-0.020000000000000004,,-0.01,0.12
2022-06-01,發行量加權股價指數,16807.77,16811.04,16649.91,16675.09,C < O,C < O,Earned,202206,17000.0,23422.0,128180.0,17312.714932126695,15000.0,20622.0,122942.0,15417.49605505035,0.0,1380.0,6968.0,0.04,-0.049999999999999996,1.0,-0.02,0.11
2022-06-02,發行量加權股價指數,16675.09,16675.09,16540.55,16552.57,C < O,C < O,Earned,202206,17000.0,26696.0,136320.0,17292.2080399061,15000.0,19654.0,125140.0,15407.329391081988,0.0,8140.0,2198.0,0.09,0.049999999999999996,1.0,-0.03,0.1
2022-06-06,發行量加權股價指數,16552.57,16654.12,16509.01,16605.96,C > O,C > O,Earned,202206,17000.0,27314.0,141226.0,17285.872289804993,15000.0,21428.0,127834.0,15399.095702238841,0.0,4906.0,2694.0,0.1,0.010000000000000009,1.0,-0.02,0.11
2022-06-07,發行量加權股價指數,16605.96,16605.96,16465.87,16512.88,C > O,C < O,,202206,17000.0,28486.0,151464.0,17304.37331643163,15000.0,22546.0,130516.0,15323.359588096479,0.0,10238.0,2682.0,0.16,0.06,0.0,-0.03,0.1
2022-06-08,發行量加權股價指數,16512.88,16702.99,16512.88,16670.51,C > O,C > O,Earned,202206,17000.0,37812.0,181046.0,17252.848447355922,15000.0,22126.0,160554.0,15645.22092255565,0.0,29582.0,30038.0,0.13,-0.03,1.0,-0.02,0.11
2022-06-09,發行量加權股價指數,16670.51,16670.51,16557.54,16621.34,C < O,C < O,Earned,202206,17000.0,42860.0,213634.0,17203.011692895325,16000.0,26188.0,180442.0,15953.3102049412,0.0,32588.0,19888.0,0.18,0.04999999999999999,1.0,-0.02,0.04
2022-06-10,發行量加權股價指數,16621.34,16621.34,16403.33,16460.12,C > O,C < O,,202206,17000.0,42746.0,239720.0,17096.65276155515,16000.0,27666.0,198746.0,15901.77513006551,0.0,26086.0,18304.0,0.21,0.03,0.0,-0.03,0.03
2022-06-13,發行量加權股價指數,16460.12,16460.12,16055.89,16070.98,C > O,C < O,,202206,17000.0,31690.0,254478.0,16663.17166906373,15800.0,29670.0,213310.0,15732.583563827293,0.0,14758.0,14564.0,0.19,-0.01999999999999999,0.0,-0.05,0.02
2022-06-14,發行量加權股價指數,16070.98,16070.98,15869.06,16047.37,C > O,C < O,,202206,17000.0,28868.0,253580.0,16551.392065620315,15800.0,30762.0,238944.0,15658.848935315387,0.0,-898.0,25634.0,0.06,-0.13,0.0,-0.06,0.02
2022-06-15,發行量加權股價指數,16047.37,16106.75,15981.56,15999.25,,,,202207,17000.0,15250.0,80864.0,16845.117728531855,15000.0,10334.0,51232.0,15085.165521549032,0.0,-172716.0,-187712.0,0.58,0.52,,-0.06,0.07
2022-06-16,發行量加權股價指數,15999.25,16209.25,15838.29,15838.61,,,,202207,17000.0,17474.0,94486.0,16754.32762525665,15000.0,10202.0,53918.0,15008.55002040135,0.0,13622.0,2686.0,0.75,0.17000000000000004,,-0.07,0.06
2022-06-17,發行量加權股價指數,15838.61,15838.61,15573.38,15641.26,C > O,C < O,,202207,17000.0,17432.0,102466.0,16784.568539808326,15000.0,11818.0,59766.0,14866.666666666666,0.0,7980.0,5848.0,0.71,-0.040000000000000036,0.0,-0.08,0.04
2022-06-20,發行量加權股價指數,15641.26,15667.68,15367.58,15367.58,C > O,C < O,,202207,17000.0,17810.0,106832.0,16735.343342818633,15000.0,11982.0,66420.0,14672.442035531467,0.0,4366.0,6654.0,0.61,-0.09999999999999998,0.0,-0.1,0.02
2022-06-21,發行量加權股價指數,15367.58,15728.64,15367.58,15728.64,C < O,C > O,,202207,17000.0,18038.0,111524.0,16590.947240055953,15000.0,12594.0,73014.0,14581.35152162599,0.0,4692.0,6594.0,0.53,-0.07999999999999996,0.0,-0.07,0.05
2022-06-22,發行量加權股價指數,15728.64,15728.64,15346.95,15347.75,C < O,C < O,Earned,202207,17000.0,17954.0,116158.0,16529.983298610514,15000.0,12592.0,76638.0,14458.876797411205,0.0,4634.0,3624.0,0.52,-0.010000000000000009,1.0,-0.1,0.02
2022-06-23,發行量加權股價指數,15347.75,15380.28,15102.4,15176.44,C > O,C < O,,202207,17000.0,18002.0,122516.0,16469.63498645075,15000.0,12038.0,77842.0,14441.594511960124,0.0,6358.0,1204.0,0.57,0.04999999999999993,0.0,-0.11,0.01
2022-06-24,發行量加權股價指數,15176.44,15424.37,15176.44,15303.32,C > O,C > O,Earned,202207,16000.0,17242.0,122848.0,16453.768885126334,15000.0,12840.0,81526.0,14358.25626180605,0.0,332.0,3684.0,0.51,-0.05999999999999994,1.0,-0.04,0.02
2022-06-27,發行量加權股價指數,15303.32,15656.35,15303.32,15548.01,C < O,C > O,,202207,17000.0,17026.0,124414.0,16401.38730367965,15000.0,14004.0,87792.0,14470.434663750684,0.0,1566.0,6266.0,0.42,-0.09000000000000002,0.0,-0.09,0.04
2022-06-28,發行量加權股價指數,15548.01,15548.01,15375.65,15439.92,C < O,C < O,Earned,202207,16000.0,18106.0,132730.0,16079.835756799517,14500.0,13982.0,92208.0,14463.168054832553,0.0,8316.0,4416.0,0.44,0.020000000000000018,1.0,-0.04,0.06
2022-06-29,發行量加權股價指數,15439.92,15439.92,15218.07,15240.13,C > O,C < O,,202207,16000.0,19482.0,135368.0,16078.327226523255,15000.0,14124.0,94172.0,14463.876736184853,0.0,2638.0,1964.0,0.44,0.0,0.0,-0.05,0.02
2022-06-30,發行量加權股價指數,15240.13,15240.13,14825.73,14825.73,C > O,C < O,,202207,16000.0,18212.0,133022.0,15982.378854625551,15000.0,12654.0,87946.0,14392.017829122417,0.0,-2346.0,-6226.0,0.51,0.07,0.0,-0.07,-0.01
2022-07-01,發行量加權股價指數,14825.73,14825.73,14336.03,14343.08,,,,,,,,,,,,,,,,,,,,
